value_id,element_id,attribute_id,subject_term_label,subject_term_value,locale_id,object_table_num,object_id,object_name
7099,177,4844,Punk,punk,1,57,244,In the Heat of the Night
7131,177,4867,Punk,punk,1,57,248,Crimes of Passion
7153,177,4884,Indie Rock,indie rock,1,57,247,Flood Plain
7158,177,4888,Punk,punk,1,57,249,The Feeding of the 5000
7174,177,4895,Feminism,feminism,1,57,247,Flood Plain
7175,177,4896,Riot grrrl,riot grrrl,1,57,247,Flood Plain
7183,177,4903,Punk,punk,1,57,250,A series of shock slogans and mindless token tantrums
7183,177,4903,Punk,punk,1,57,250,Christ - the album
7187,177,4907,indie rock,indie rock,1,57,246,Water Cuts My Hands
7209,177,4920,Punk,punk,1,57,251,Penis Envy
7225,177,4931,punk,punk,1,57,252,Stations of the Crass
7226,177,4932,NULL,null,1,57,252,Stations of the Crass
7234,177,4936,"Abu-Jamal, Mumia",mumia abu-jamal,1,57,245,Mumia 911
7235,177,4937,Rap,rap,1,57,245,Mumia 911
7236,177,4938,Capital punishment,capital punishment,1,57,245,Mumia 911
7248,177,4945,Punk,punk,1,57,253,"Yes Sir, I will"
7268,177,4960,Punk,punk,1,57,255,Best Before
7280,177,4967,Punk,punk,1,57,254,Songs of Praise
7292,177,4978,Punk,punk,1,57,256,Passion Armee
7292,177,4978,Punk,punk,1,57,256,Untitled
7293,177,4979,Anarchism,anarchism,1,57,256,Passion Armee
7293,177,4979,Anarchism,anarchism,1,57,256,Untitled
7303,177,4986,Punk,punk,1,57,257,Duct Tape Soup
7329,177,5003,Punk,punk,1,57,259,The Power of Positive Thinking (It Could Just Change Your Life!)
7335,177,5008,Punk,punk,1,57,258,Tikki Tikki Tembo No Sa Rembo Chari Bari Ruchi Pip Peri Pembo
7358,177,5022,Hip-Hop,hip hop,1,57,260,Black Helicopters
7374,177,5033,Hip-Hop,hip hop,1,57,261,I Shot Reagan
7389,177,5043,Hip-Hop,hip hop,1,57,262,The Universal Magnetic / If You Can Huh! You Can Hear
7395,177,5048,Folk music,folk music,1,57,52,Lavender Jane Loves Women
7402,177,5053,"Azania, Zolo","azania, zolo",1,57,172,No Death Penalty for Zolo Azania!!
7468,177,5114,Prisons,prisons,1,57,270,United Prisoners Union
7469,177,5115,Abolition,abolition,1,57,270,United Prisoners Union
7470,177,5116,unions,unions,1,57,270,United Prisoners Union
7471,177,5117,raised fists,raised fists,1,57,270,United Prisoners Union
7535,177,5181,Police brutality,police brutality,1,57,280,Battle of Tomkins Square Park [Poster]
7535,177,5181,Police brutality,police brutality,1,57,280,Riot Police
7536,177,5182,Riots,riots,1,57,280,Battle of Tomkins Square Park [Poster]
7536,177,5182,Riots,riots,1,57,280,Riot Police
7554,177,5193,Gentrification,gentrification,1,57,283,Come Enjoy The Mission
7554,177,5193,Gentrification,gentrification,1,57,283,Come Enjoy The Mission: Cleaner Brighter Whiter Tablecloths
7555,177,5194,Displacement,displacement,1,57,283,Come Enjoy The Mission
7555,177,5194,Displacement,displacement,1,57,283,Come Enjoy The Mission: Cleaner Brighter Whiter Tablecloths
7556,177,5195,Mission,mission,1,57,283,Come Enjoy The Mission
7556,177,5195,Mission,mission,1,57,283,Come Enjoy The Mission: Cleaner Brighter Whiter Tablecloths
7557,177,5196,San Francisco,san francisco,1,57,283,Come Enjoy The Mission
7557,177,5196,San Francisco,san francisco,1,57,283,Come Enjoy The Mission: Cleaner Brighter Whiter Tablecloths
7558,177,5197,NULL,null,1,57,283,Come Enjoy The Mission
7558,177,5197,NULL,null,1,57,283,Come Enjoy The Mission: Cleaner Brighter Whiter Tablecloths
7574,177,5206,Leavenworth Prison,leavenworth prison,1,57,150,Leavenworth Rebellion
7574,177,5206,Leavenworth Prison,leavenworth prison,1,57,150,Leavenworth Rebellion and the Case of the Leavenworth Brothers
7575,177,5207,Prison rebellions,prison rebellions,1,57,150,Leavenworth Rebellion
7575,177,5207,Prison rebellions,prison rebellions,1,57,150,Leavenworth Rebellion and the Case of the Leavenworth Brothers
7579,177,5211,Terre Haute Prison,terre haute prison,1,57,153,Race Treason Behind Prison Walls 
7580,177,5212,prison resistance,prison resistance,1,57,153,Race Treason Behind Prison Walls 
7782,177,5299,political prisoners,political prisoners,1,57,284,"Certain Days 2012: COINTELPRO: Repression & Resistance, Then & Now "
7782,177,5299,political prisoners,political prisoners,1,57,284,Certain Days: the 2012 freedom for Political Prisoners Calendar
7783,177,5300,prisoners of war (use for POW),prisoners of war (use for pow),1,57,284,"Certain Days 2012: COINTELPRO: Repression & Resistance, Then & Now "
7783,177,5300,prisoners of war (use for POW),prisoners of war (use for pow),1,57,284,Certain Days: the 2012 freedom for Political Prisoners Calendar
7784,177,5301,COINTELPRO,cointelpro,1,57,284,"Certain Days 2012: COINTELPRO: Repression & Resistance, Then & Now "
7784,177,5301,COINTELPRO,cointelpro,1,57,284,Certain Days: the 2012 freedom for Political Prisoners Calendar
7797,177,5311,political prisoners,political prisoners,1,57,286,Certain Days 2011: Political Prisoners Still in the Struggle
7797,177,5311,political prisoners,political prisoners,1,57,286,Certain Days: the 2011 freedom for Political Prisoners Calendar
7803,177,5316,political prisoners,political prisoners,1,57,285,Certain Days 2010: Indigenous Resistance
7803,177,5316,political prisoners,political prisoners,1,57,285,Certain Days: the 2010 freedom for Political Prisoners Calendar
7814,177,5325,political prisoners,political prisoners,1,57,288,"Certain Days 2012: COINTELPRO: Repression & Resistance, Then & Now"
7814,177,5325,political prisoners,political prisoners,1,57,288,Certain Days: the 2012 freedom for Political Prisoners Calendar
7815,177,5326,COINTELPRO,cointelpro,1,57,288,"Certain Days 2012: COINTELPRO: Repression & Resistance, Then & Now"
7815,177,5326,COINTELPRO,cointelpro,1,57,288,Certain Days: the 2012 freedom for Political Prisoners Calendar
7829,177,5339,political prisoners,political prisoners,1,57,289,Certain Days 2011: Political Prisoners Still in the Struggle
7829,177,5339,political prisoners,political prisoners,1,57,289,Certain Days: the 2011 freedom for Political Prisoners Calendar
7830,177,5340,prisoners of war (use for POW),prisoners of war (use for pow),1,57,289,Certain Days 2011: Political Prisoners Still in the Struggle
7830,177,5340,prisoners of war (use for POW),prisoners of war (use for pow),1,57,289,Certain Days: the 2011 freedom for Political Prisoners Calendar
7831,177,5341,migrant detention,migrant detention,1,57,289,Certain Days 2011: Political Prisoners Still in the Struggle
7831,177,5341,migrant detention,migrant detention,1,57,289,Certain Days: the 2011 freedom for Political Prisoners Calendar
7850,177,5359,political prisoners,political prisoners,1,57,290,2005 Freedom for Political Prisoners & Prisoners of War Calendar
7851,177,5360,prisoners of war (use for POW),prisoners of war (use for pow),1,57,290,2005 Freedom for Political Prisoners & Prisoners of War Calendar
7873,177,5381,political prisoners,political prisoners,1,57,291,Certain Days 2008: The Legacy of the Panthers
7873,177,5381,political prisoners,political prisoners,1,57,291,Certain Days: the 2008 freedom for Political Prisoners Calendar
7874,177,5382,prisoners of war (use for POW),prisoners of war (use for pow),1,57,291,Certain Days 2008: The Legacy of the Panthers
7874,177,5382,prisoners of war (use for POW),prisoners of war (use for pow),1,57,291,Certain Days: the 2008 freedom for Political Prisoners Calendar
7875,177,5383,Black Panther Party (use for BPP),black panther party,1,57,291,Certain Days 2008: The Legacy of the Panthers
7875,177,5383,Black Panther Party (use for BPP),black panther party,1,57,291,Certain Days: the 2008 freedom for Political Prisoners Calendar
7880,177,5387,Black Panther Party (use for BPP),black panther party,1,57,292,Certain Days 2008: The Legacy of the Panthers
7880,177,5387,Black Panther Party (use for BPP),black panther party,1,57,292,Certain Days: the 2008 freedom for Political Prisoners Calendar
7881,177,5388,political prisoners,political prisoners,1,57,292,Certain Days 2008: The Legacy of the Panthers
7881,177,5388,political prisoners,political prisoners,1,57,292,Certain Days: the 2008 freedom for Political Prisoners Calendar
7882,177,5389,prisoners of war (use for POW),prisoners of war (use for pow),1,57,292,Certain Days 2008: The Legacy of the Panthers
7882,177,5389,prisoners of war (use for POW),prisoners of war (use for pow),1,57,292,Certain Days: the 2008 freedom for Political Prisoners Calendar
7895,177,5401,labor,labor,1,57,293,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union
7895,177,5401,labor,labor,1,57,293,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union [Issue 12]
7896,177,5402,Prisons,prisons,1,57,293,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union
7896,177,5402,Prisons,prisons,1,57,293,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union [Issue 12]
7897,177,5403,prison resistance,prison resistance,1,57,293,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union
7897,177,5403,prison resistance,prison resistance,1,57,293,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union [Issue 12]
7906,177,5411,labor,labor,1,57,294,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union
7906,177,5411,labor,labor,1,57,294,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union [Issue 13]
7907,177,5412,prison resistance,prison resistance,1,57,294,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union
7907,177,5412,prison resistance,prison resistance,1,57,294,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union [Issue 13]
7908,177,5413,Prisons,prisons,1,57,294,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union
7908,177,5413,Prisons,prisons,1,57,294,Off the Hook: The Newsletter of the Missouri Prisoners' Labor Union [Issue 13]
7916,177,5420,Prisons,prisons,1,57,295,Prison-Industrial Complex
7917,177,5421,labor,labor,1,57,295,Prison-Industrial Complex
7918,177,5422,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,295,Prison-Industrial Complex
7926,177,5430,anti-war movements,anti-war movements,1,57,296,Peace?
7927,177,5431,NULL,null,1,57,296,Peace?
7959,177,5460,Prisons,prisons,1,57,299,"Prison News Service [May/ June 1994, No. 46]"
7959,177,5460,Prisons,prisons,1,57,299,Prison News Service [No. 46]
7960,177,5461,prison resistance,prison resistance,1,57,299,"Prison News Service [May/ June 1994, No. 46]"
7960,177,5461,prison resistance,prison resistance,1,57,299,Prison News Service [No. 46]
7961,177,5462,Special Housing Unit (use for SHU),special housing unit (use for shu),1,57,299,"Prison News Service [May/ June 1994, No. 46]"
7961,177,5462,Special Housing Unit (use for SHU),special housing unit (use for shu),1,57,299,Prison News Service [No. 46]
7965,177,5465,Riot grrrl,riot grrrl,1,57,215,Bikini Kill
7967,177,5467,Bristol,bristol,1,57,163,Bristol Riots
7976,177,5475,Folk songs,folk songs,1,57,300,1767-1775
7976,177,5475,Folk songs,folk songs,1,57,300,Ballads of the revolution
7977,177,5476,American Revolution,american revolution,1,57,300,1767-1775
7977,177,5476,American Revolution,american revolution,1,57,300,Ballads of the revolution
7990,177,5484,control units,control units,1,57,301,Abolish! Newsletter of the National Campaign to Stop Control Unit Prisons
7991,177,5485,solitary confinement,solitary confinement,1,57,301,Abolish! Newsletter of the National Campaign to Stop Control Unit Prisons
7992,177,5486,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,301,Abolish! Newsletter of the National Campaign to Stop Control Unit Prisons
7993,177,5487,Prisons,prisons,1,57,301,Abolish! Newsletter of the National Campaign to Stop Control Unit Prisons
7994,177,5488,prison resistance,prison resistance,1,57,301,Abolish! Newsletter of the National Campaign to Stop Control Unit Prisons
8009,177,5502,labor,labor,1,57,302,Solidarity! Postulat 22
8009,177,5502,labor,labor,1,57,302,Solidarnosc
8009,177,5502,labor,labor,1,57,302,Songs from the new Polish labour movement
8010,177,5503,unions,unions,1,57,302,Solidarity! Postulat 22
8010,177,5503,unions,unions,1,57,302,Solidarnosc
8010,177,5503,unions,unions,1,57,302,Songs from the new Polish labour movement
8011,177,5504,protest songs,protest songs,1,57,302,Solidarity! Postulat 22
8011,177,5504,protest songs,protest songs,1,57,302,Solidarnosc
8011,177,5504,protest songs,protest songs,1,57,302,Songs from the new Polish labour movement
8014,177,5507,Poland,poland,1,57,302,Solidarity! Postulat 22
8014,177,5507,Poland,poland,1,57,302,Solidarnosc
8014,177,5507,Poland,poland,1,57,302,Songs from the new Polish labour movement
8026,177,5514,control units,control units,1,57,303,"Exposing ""Little Guantanamo"": Inside the CMU"
8026,177,5514,control units,control units,1,57,303,"Exposing ""Little Guantanamo:"" Inside the CMU"
8027,177,5515,solitary confinement,solitary confinement,1,57,303,"Exposing ""Little Guantanamo"": Inside the CMU"
8027,177,5515,solitary confinement,solitary confinement,1,57,303,"Exposing ""Little Guantanamo:"" Inside the CMU"
8028,177,5516,prisons,prisons,1,57,303,"Exposing ""Little Guantanamo"": Inside the CMU"
8028,177,5516,prisons,prisons,1,57,303,"Exposing ""Little Guantanamo:"" Inside the CMU"
8036,177,5523,control units,control units,1,57,304,What is Wrong with TAMMS Supermax Prison
8037,177,5524,solitary confinement,solitary confinement,1,57,304,What is Wrong with TAMMS Supermax Prison
8038,177,5525,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,304,What is Wrong with TAMMS Supermax Prison
8039,177,5526,prison resistance,prison resistance,1,57,304,What is Wrong with TAMMS Supermax Prison
8040,177,5527,Prisons,prisons,1,57,304,What is Wrong with TAMMS Supermax Prison
8048,177,5534,control units,control units,1,57,305,Marion Prison: Inside the Lockdown!
8049,177,5535,solitary confinement,solitary confinement,1,57,305,Marion Prison: Inside the Lockdown!
8050,177,5536,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,305,Marion Prison: Inside the Lockdown!
8051,177,5537,Prisons,prisons,1,57,305,Marion Prison: Inside the Lockdown!
8066,177,5552,control units,control units,1,57,307,Locked Down Forever
8067,177,5553,solitary confinement,solitary confinement,1,57,307,Locked Down Forever
8068,177,5554,Prisons,prisons,1,57,307,Locked Down Forever
8078,177,5563,control units,control units,1,57,308,AGONY
8079,177,5564,solitary confinement,solitary confinement,1,57,308,AGONY
8080,177,5565,Prisons,prisons,1,57,308,AGONY
8090,177,5574,solitary confinement,solitary confinement,1,57,309,Live in your bathroom for life.
8091,177,5575,control units,control units,1,57,309,Live in your bathroom for life.
8092,177,5576,prison resistance,prison resistance,1,57,309,Live in your bathroom for life.
8093,177,5577,Pelican Bay Prison,pelican bay prison,1,57,309,Live in your bathroom for life.
8094,177,5578,hunger strike,hunger strike,1,57,309,Live in your bathroom for life.
8102,177,5585,labor,labor,1,57,306,They'll never keep us down
8102,177,5585,labor,labor,1,57,306,Women's coal mining songs
8103,177,5586,unions,unions,1,57,306,They'll never keep us down
8103,177,5586,unions,unions,1,57,306,Women's coal mining songs
8104,177,5587,mining,mining,1,57,306,They'll never keep us down
8104,177,5587,mining,mining,1,57,306,Women's coal mining songs
8105,177,5588,Women,women,1,57,306,They'll never keep us down
8105,177,5588,Women,women,1,57,306,Women's coal mining songs
8106,177,5589,Labor songs,labor songs,1,57,306,They'll never keep us down
8106,177,5589,Labor songs,labor songs,1,57,306,Women's coal mining songs
8119,177,5597,NULL,null,1,57,310,Confined in a Mental Institution
8119,177,5597,NULL,null,1,57,310,My Rage/ Our Rage: Sue & Mandy Coe Interview in NYC April 88
8129,177,5606,Prisons,prisons,1,57,311,Libertad Para Las Prisoneras Politicas! Free Angela Y. Davis 25th Anniversary
8130,177,5607,political prisoners,political prisoners,1,57,311,Libertad Para Las Prisoneras Politicas! Free Angela Y. Davis 25th Anniversary
8131,177,5608,Angela Davis,angela davis,1,57,311,Libertad Para Las Prisoneras Politicas! Free Angela Y. Davis 25th Anniversary
8137,177,5614,Leonard Peltier,leonard peltier,1,57,312,Free the People Free the Land! Free Leonard Peltier Prisoner of War
8138,177,5615,American Indian Movement,american indian movement,1,57,312,Free the People Free the Land! Free Leonard Peltier Prisoner of War
8139,177,5616,political prisoners,political prisoners,1,57,312,Free the People Free the Land! Free Leonard Peltier Prisoner of War
8147,177,5623,Puerto Rico,puerto rico,1,57,313,Independencia y Socialismo para Puerto Rico
8147,177,5623,Puerto Rico,puerto rico,1,57,313,"New Movement in Solidarity with the Puerto Rican and Mexicano Revolutions, May 1982 "
8148,177,5624,political prisoners,political prisoners,1,57,313,Independencia y Socialismo para Puerto Rico
8148,177,5624,political prisoners,political prisoners,1,57,313,"New Movement in Solidarity with the Puerto Rican and Mexicano Revolutions, May 1982 "
8149,177,5625,Socialism,socialism,1,57,313,Independencia y Socialismo para Puerto Rico
8149,177,5625,Socialism,socialism,1,57,313,"New Movement in Solidarity with the Puerto Rican and Mexicano Revolutions, May 1982 "
8150,177,5626,Elizam Escobar,elizam escobar,1,57,313,Independencia y Socialismo para Puerto Rico
8150,177,5626,Elizam Escobar,elizam escobar,1,57,313,"New Movement in Solidarity with the Puerto Rican and Mexicano Revolutions, May 1982 "
8151,177,5627,Ricardo Jimenez,ricardo jimenez,1,57,313,Independencia y Socialismo para Puerto Rico
8151,177,5627,Ricardo Jimenez,ricardo jimenez,1,57,313,"New Movement in Solidarity with the Puerto Rican and Mexicano Revolutions, May 1982 "
8152,177,5628,Adolfo Matos,adolfo matos,1,57,313,Independencia y Socialismo para Puerto Rico
8152,177,5628,Adolfo Matos,adolfo matos,1,57,313,"New Movement in Solidarity with the Puerto Rican and Mexicano Revolutions, May 1982 "
8153,177,5629,Oscar López Rivera,oscar lópez rivera,1,57,313,Independencia y Socialismo para Puerto Rico
